id;code;name;unit;allow_fractional_sale;description
270;274;PARAF SEXT UNC RI 5/16X2.1/4 ZB;Cento;True;PARAF SEXT UNC RI 5/16X2.1/4 ZB
271;275;PARAF FRANCES 1/4X1 ZB.;Cento;True;PARAF FRANCES 1/4X1 ZB.
272;276;PARAF SEXT UNC RI 5/16X2.1/2 ZB;Cento;True;PARAF SEXT UNC RI 5/16X2.1/2 ZB
273;277;PARAF SEXT UNC RI 5/16X2.3/4 ZB;Cento;True;PARAF SEXT UNC RI 5/16X2.3/4 ZB
274;278;PARAF SEXT UNC RP 1/4X2.1/2;Cento;True;PARAF SEXT UNC RP 1/4X2.1/2
275;279;PARAF FRANCES 1/4X1.1/2 ZB.;Cento;True;PARAF FRANCES 1/4X1.1/2 ZB.
276;280;PARAF SEXT UNC RP 1/4X2.3/4;Cento;True;PARAF SEXT UNC RP 1/4X2.3/4
277;281;PARAF FRANCES 1/4X1.3/4 ZB.;Cento;True;PARAF FRANCES 1/4X1.3/4 ZB.
278;282;PARAF FRANCES 1/4X2 ZB.;Cento;True;PARAF FRANCES 1/4X2 ZB.
279;283;PARAF FRANCES 3/16X3/4 ZB.;Cento;True;PARAF FRANCES 3/16X3/4 ZB.
280;284;PARAF FRANCES 3/16X1 ZB.;Cento;True;PARAF FRANCES 3/16X1 ZB.
281;285;PARAF FRANCES 3/16X1.1/4 ZB.;Cento;True;PARAF FRANCES 3/16X1.1/4 ZB.
282;286;PARAF FRANCES 1/4X2.1/4 ZB.;Cento;True;PARAF FRANCES 1/4X2.1/4 ZB.
283;287;PARAF FRANCES 1/4X2.1/2 ZB.;Cento;True;PARAF FRANCES 1/4X2.1/2 ZB.
284;288;PARAF FRANCES 1/4X2.3/4 ZB.;Cento;True;PARAF FRANCES 1/4X2.3/4 ZB.
285;289;PARAF FRANCES 1/4X3 ZB.;Cento;True;PARAF FRANCES 1/4X3 ZB.
286;290;PARAF FRANCES 1/4X3.1/4 ZB.;Cento;True;PARAF FRANCES 1/4X3.1/4 ZB.
287;291;PARAF SEXT UNC RP 1/4X3;Cento;True;PARAF SEXT UNC RP 1/4X3
288;292;PARAF FRANCES 1/4X3.1/2 ZB.;Cento;True;PARAF FRANCES 1/4X3.1/2 ZB.
289;293;PARAF FRANCES 1/4X4.1/2;Cento;True;PARAF FRANCES 1/4X4.1/2
290;294;PARAF FRANCES 1/4X5;Cento;True;PARAF FRANCES 1/4X5
291;295;PARAF FRANCES 5/16X6.1/2;Cento;True;PARAF FRANCES 5/16X6.1/2
292;296;PARAF FRANCES 5/16X7;Cento;True;PARAF FRANCES 5/16X7
293;297;PARAF FRANCES 5/16X7.1/2;Cento;True;PARAF FRANCES 5/16X7.1/2
294;298;PARAF FRANCES 5/16X8;Cento;True;PARAF FRANCES 5/16X8
295;299;PARAF FRANCES 5/16X8.1/2;Cento;True;PARAF FRANCES 5/16X8.1/2
296;300;PARAF FRANCES 5/16X9;Cento;True;PARAF FRANCES 5/16X9
297;301;PARAF FRANCES 5/16X9.1/2;Cento;True;PARAF FRANCES 5/16X9.1/2
298;302;PARAF FRANCES 5/16X10;Cento;True;PARAF FRANCES 5/16X10
299;303;PARAF FRANCES 5/16X11;Cento;True;PARAF FRANCES 5/16X11
300;304;PARAF FRANCES 5/16X12;Cento;True;PARAF FRANCES 5/16X12
301;305;PARAF FRANCES 5/16X13;Cento;True;PARAF FRANCES 5/16X13
302;306;PARAF FRANCES 5/16X14;Cento;True;PARAF FRANCES 5/16X14
303;307;PARAF FRANCES 3/8X8.1/2;Cento;True;PARAF FRANCES 3/8X8.1/2
304;308;PARAF FRANCES 3/8X9;Cento;True;PARAF FRANCES 3/8X9
305;309;PARAF FRANCES 3/8X9.1/2;Cento;True;PARAF FRANCES 3/8X9.1/2
306;310;PARAF FRANCES 3/8X10;Cento;True;PARAF FRANCES 3/8X10
307;311;PARAF FRANCES 3/8X11;Cento;True;PARAF FRANCES 3/8X11
308;312;PARAF FRANCES 3/8X12;Cento;True;PARAF FRANCES 3/8X12
309;313;PARAF FRANCES 3/8X13;Cento;True;PARAF FRANCES 3/8X13
310;314;PARAF FRANCES 3/8X14;Cento;True;PARAF FRANCES 3/8X14
311;315;PARAF FRANCES 7/16X8.1/2;Cento;True;PARAF FRANCES 7/16X8.1/2
312;316;PARAF FRANCES 7/16X9;Cento;True;PARAF FRANCES 7/16X9
313;317;PARAF FRANCES 7/16X9.1/2;Cento;True;PARAF FRANCES 7/16X9.1/2
314;318;PARAF FRANCES 7/16X10;Cento;True;PARAF FRANCES 7/16X10
315;319;PARAF FRANCES 7/16X11;Cento;True;PARAF FRANCES 7/16X11
316;320;PARAF FRANCES 7/16X12;Cento;True;PARAF FRANCES 7/16X12
317;321;PARAF FRANCES 7/16X13;Cento;True;PARAF FRANCES 7/16X13
318;322;PARAF FRANCES 7/16X14;Cento;True;PARAF FRANCES 7/16X14
319;323;PARAF SEXT UNC RP 1/4X3.1/2;Cento;True;PARAF SEXT UNC RP 1/4X3.1/2
320;324;PARAF FRANCES 1/2X8.1/2;Cento;True;PARAF FRANCES 1/2X8.1/2
321;325;PARAF SEXT UNC RP 1/4X4;Cento;True;PARAF SEXT UNC RP 1/4X4
322;326;PARAF SEXT UNC RP 1/4X4.1/2;Cento;True;PARAF SEXT UNC RP 1/4X4.1/2
323;327;PARAF FRANCES 1/2X9;Cento;True;PARAF FRANCES 1/2X9
324;328;PARAF SEXT UNC RP 1/4X5;Cento;True;PARAF SEXT UNC RP 1/4X5
325;329;PARAF FRANCES 1/2X9.1/2;Cento;True;PARAF FRANCES 1/2X9.1/2
326;330;PARAF FRANCES 1/2X10;Cento;True;PARAF FRANCES 1/2X10
327;331;PARAF SEXT UNC RP 5/16X1.3/4;Cento;True;PARAF SEXT UNC RP 5/16X1.3/4
328;332;PARAF SEXT UNC RP 5/16X2;Cento;True;PARAF SEXT UNC RP 5/16X2
329;333;PARAF SEXT UNC RP 5/16X2.1/4;Cento;True;PARAF SEXT UNC RP 5/16X2.1/4
330;334;PARAF SEXT UNC RP 5/16X2.1/2;Cento;True;PARAF SEXT UNC RP 5/16X2.1/2
331;335;PARAF FRANCES 1/2X11;Cento;True;PARAF FRANCES 1/2X11
332;336;PARAF SEXT UNC RP 5/16X2.3/4;Cento;True;PARAF SEXT UNC RP 5/16X2.3/4
333;337;PARAF FRANCES 1/2X12;Cento;True;PARAF FRANCES 1/2X12
334;338;PARAF FRANCES 1/2X13;Cento;True;PARAF FRANCES 1/2X13
335;339;PARAF FRANCES 1/2X14;Cento;True;PARAF FRANCES 1/2X14
336;340;PARAF SEXT UNC RP 5/16X3;Cento;True;PARAF SEXT UNC RP 5/16X3
337;341;PARAF FRANCES 5/8X2;Cento;True;PARAF FRANCES 5/8X2
338;342;PARAF FRANCES 5/8X2.1/4;Cento;True;PARAF FRANCES 5/8X2.1/4
339;343;PARAF FRANCES 5/8X2.1/2;Cento;True;PARAF FRANCES 5/8X2.1/2
340;344;PARAF FRANCES 5/8X2.3/4;Cento;True;PARAF FRANCES 5/8X2.3/4
341;345;PARAF FRANCES 5/8X3;Cento;True;PARAF FRANCES 5/8X3
342;346;PARAF FRANCES 5/8X3.1/4;Cento;True;PARAF FRANCES 5/8X3.1/4
343;347;PARAF FRANCES 5/8X3.1/2;Cento;True;PARAF FRANCES 5/8X3.1/2
344;348;PARAF FRANCES 5/8X4;Cento;True;PARAF FRANCES 5/8X4
345;349;PARAF FRANCES 5/8X4.1/2;Cento;True;PARAF FRANCES 5/8X4.1/2
346;350;PARAF FRANCES 5/8X5;Cento;True;PARAF FRANCES 5/8X5
347;351;PARAF FRANCES 5/8X5.1/2;Cento;True;PARAF FRANCES 5/8X5.1/2
348;352;PARAF FRANCES 5/8X6;Cento;True;PARAF FRANCES 5/8X6
349;353;PARAF SEXT UNC RP 5/16X3.1/2;Cento;True;PARAF SEXT UNC RP 5/16X3.1/2
350;354;PARAF FRANCES 5/8X6.1/2;Cento;True;PARAF FRANCES 5/8X6.1/2
351;355;PARAF SEXT UNC RP 5/16X4;Cento;True;PARAF SEXT UNC RP 5/16X4
352;356;PARAF FRANCES 5/8X7;Cento;True;PARAF FRANCES 5/8X7
353;357;PARAF SEXT UNC RP 5/16X4.1/2;Cento;True;PARAF SEXT UNC RP 5/16X4.1/2
354;358;PARAF FRANCES 5/8X7.1/2;Cento;True;PARAF FRANCES 5/8X7.1/2
355;359;PARAF SEXT UNC RP 5/16X5;Cento;True;PARAF SEXT UNC RP 5/16X5
356;360;PARAF FRANCES 5/8X8;Cento;True;PARAF FRANCES 5/8X8
357;361;PARAF SEXT UNC RP 5/16X5.1/2;Cento;True;PARAF SEXT UNC RP 5/16X5.1/2
358;362;PARAF SEXT UNC RP 5/16X6;Cento;True;PARAF SEXT UNC RP 5/16X6
359;363;PARAF FRANCES 1/4X4 ZB.;Cento;True;PARAF FRANCES 1/4X4 ZB.
360;364;PARAF SEXT UNC RP 3/8X1.3/4;Cento;True;PARAF SEXT UNC RP 3/8X1.3/4
361;365;PARAF FRANCES 5/8X8.1/2;Cento;True;PARAF FRANCES 5/8X8.1/2
362;366;PARAF SEXT UNC RP 3/8X2;Cento;True;PARAF SEXT UNC RP 3/8X2
363;367;PARAF FRANCES 1/4X4.1/2 ZB.;Cento;True;PARAF FRANCES 1/4X4.1/2 ZB.
364;368;PARAF FRANCES 5/8X9;Cento;True;PARAF FRANCES 5/8X9
365;369;PARAF FRANCES 5/8X9.1/2;Cento;True;PARAF FRANCES 5/8X9.1/2
366;370;PARAF FRANCES 1/4X5 ZB.;Cento;True;PARAF FRANCES 1/4X5 ZB.
367;371;PARAF SEXT UNC RP 3/8X2.1/4;Cento;True;PARAF SEXT UNC RP 3/8X2.1/4
368;372;PARAF SEXT UNC RP 3/8X2.1/2;Cento;True;PARAF SEXT UNC RP 3/8X2.1/2
369;373;PARAF FRANCES 5/8X10;Cento;True;PARAF FRANCES 5/8X10
370;374;PARAF SEXT UNC RP 3/8X3.1/2;Cento;True;PARAF SEXT UNC RP 3/8X3.1/2
371;375;PARAF FRANCES 5/8X11;Cento;True;PARAF FRANCES 5/8X11
372;376;PARAF SEXT UNC RP 3/8X3;Cento;True;PARAF SEXT UNC RP 3/8X3
373;377;PARAF FRANCES 5/8X12;Cento;True;PARAF FRANCES 5/8X12
374;378;PARAF FRANCES 5/8X13;Cento;True;PARAF FRANCES 5/8X13
375;379;PARAF FRANCES 5/8X14;Cento;True;PARAF FRANCES 5/8X14
376;380;PARAF FRANCES 5/16X3/4 ZB.;Cento;True;PARAF FRANCES 5/16X3/4 ZB.
377;381;PARAF FRANCES 5/16X1 ZB.;Cento;True;PARAF FRANCES 5/16X1 ZB.
378;382;PARAF FRANCES 5/16X1.1/4 ZB.;Cento;True;PARAF FRANCES 5/16X1.1/4 ZB.
379;383;PARAF FRANCES 5/16X1.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X1.1/2 ZB.
380;384;PARAF FRANCES 5/16X1.3/4 ZB.;Cento;True;PARAF FRANCES 5/16X1.3/4 ZB.
381;385;PARAF FRANCES 5/16X2 ZB.;Cento;True;PARAF FRANCES 5/16X2 ZB.
382;386;PARAF FRANCES 5/16X2.1/4 ZB.;Cento;True;PARAF FRANCES 5/16X2.1/4 ZB.
383;387;PARAF FRANCES 5/16X2.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X2.1/2 ZB.
384;388;PARAF SEXT MA RI 5X10;Cento;True;PARAF SEXT MA RI 5X10
385;389;PARAF SEXT MA RI 5X12;Cento;True;PARAF SEXT MA RI 5X12
386;390;PARAF FRANCES 5/16X2.3/4 ZB.;Cento;True;PARAF FRANCES 5/16X2.3/4 ZB.
387;391;PARAF FRANCES 5/16X3 ZB.;Cento;True;PARAF FRANCES 5/16X3 ZB.
388;392;PARAF SEXT MA RI 5X16;Cento;True;PARAF SEXT MA RI 5X16
389;393;PARAF SEXT UNC RP 3/8X4;Cento;True;PARAF SEXT UNC RP 3/8X4
390;394;PARAF SEXT MA RI 5X18;Cento;True;PARAF SEXT MA RI 5X18
391;395;PARAF FRANCES 5/16X3.1/4 ZB.;Cento;True;PARAF FRANCES 5/16X3.1/4 ZB.
392;396;PARAF SEXT MA RI 5X20;Cento;True;PARAF SEXT MA RI 5X20
393;397;PARAF SEXT UNC RP 3/8X4.1/2;Cento;True;PARAF SEXT UNC RP 3/8X4.1/2
394;398;PARAF FRANCES 5/16X3.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X3.1/2 ZB.
395;399;PARAF SEXT MA RI 5X22;Cento;True;PARAF SEXT MA RI 5X22
396;400;PARAF SEXT UNC RP 3/8X5;Cento;True;PARAF SEXT UNC RP 3/8X5
397;401;PARAF SEXT MA RI 5X25;Cento;True;PARAF SEXT MA RI 5X25
398;402;PARAF FRANCES 5/16X4 ZB.;Cento;True;PARAF FRANCES 5/16X4 ZB.
399;403;PARAF SEXT UNC RP 3/8X5.1/2;Cento;True;PARAF SEXT UNC RP 3/8X5.1/2
400;404;PARAF SEXT MA RI 5X30;Cento;True;PARAF SEXT MA RI 5X30
401;405;PARAF SEXT UNC RP 3/8X6.1/2;Cento;True;PARAF SEXT UNC RP 3/8X6.1/2
402;406;PARAF FRANCES 5/16X5 ZB.;Cento;True;PARAF FRANCES 5/16X5 ZB.
403;407;PARAF SEXT MA RI 5X35;Cento;True;PARAF SEXT MA RI 5X35
404;408;PARAF FRANCES 5/16X5.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X5.1/2 ZB.
405;409;PARAF SEXT MA RI 5X40;Cento;True;PARAF SEXT MA RI 5X40
406;410;PARAF SEXT UNC RP 3/8X6;Cento;True;PARAF SEXT UNC RP 3/8X6
407;411;PARAF SEXT UNC RI 5/16X3 ZB;Cento;True;PARAF SEXT UNC RI 5/16X3 ZB
408;412;PARAF SEXT MA RI 6X10;Cento;True;PARAF SEXT MA RI 6X10
409;413;PARAF FRANCES 5/16X6 ZB.;Cento;True;PARAF FRANCES 5/16X6 ZB.
410;414;PARAF SEXT UNC RP 7/16X1.3/4;Cento;True;PARAF SEXT UNC RP 7/16X1.3/4
411;415;PARAF SEXT UNC RP 7/16X2;Cento;True;PARAF SEXT UNC RP 7/16X2
412;416;PARAF SEXT UNC RP 7/16X2.1/4;Cento;True;PARAF SEXT UNC RP 7/16X2.1/4
413;417;PARAF FRANCES 5/16X6.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X6.1/2 ZB.
414;418;PARAF SEXT MA RI 6X12;Cento;True;PARAF SEXT MA RI 6X12
415;419;PARAF SEXT UNC RP 7/16X2.1/2;Cento;True;PARAF SEXT UNC RP 7/16X2.1/2
416;420;PARAF SEXT MA RI 6X16;Cento;True;PARAF SEXT MA RI 6X16
417;421;PARAF FRANCES 5/16X7 ZB;Cento;True;PARAF FRANCES 5/16X7 ZB
418;422;PARAF SEXT UNC RP 7/16X3;Cento;True;PARAF SEXT UNC RP 7/16X3
419;424;PARAF SEXT UNC RI 5/16X3.1/2 ZB;Cento;True;PARAF SEXT UNC RI 5/16X3.1/2 ZB
420;425;PARAF FRANCES 5/16X7.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X7.1/2 ZB.
421;426;PARAF SEXT MA RI 6X20;Cento;True;PARAF SEXT MA RI 6X20
422;428;PARAF FRANCES 5/16X8 ZB.;Cento;True;PARAF FRANCES 5/16X8 ZB.
423;429;PARAF SEXT MA RI 6X25;Cento;True;PARAF SEXT MA RI 6X25
424;430;PARAF SEXT UNC RI 5/16X4 ZB;Cento;True;PARAF SEXT UNC RI 5/16X4 ZB
425;431;PARAF FRANCES 5/16X8.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X8.1/2 ZB.
426;432;PARAF SEXT MA RI 6X30;Cento;True;PARAF SEXT MA RI 6X30
427;433;PARAF SEXT MA RI 6X35;Cento;True;PARAF SEXT MA RI 6X35
428;434;PARAF SEXT UNC RP 7/16X3.1/2;Cento;True;PARAF SEXT UNC RP 7/16X3.1/2
429;435;PARAF SEXT MA RI 6X40;Cento;True;PARAF SEXT MA RI 6X40
430;436;PARAF SEXT MA RI 6X45;Cento;True;PARAF SEXT MA RI 6X45
431;437;PARAF SEXT UNC RI 3/8X1/2 ZB;Cento;True;PARAF SEXT UNC RI 3/8X1/2 ZB
432;438;PARAF SEXT MA RI 6X50;Cento;True;PARAF SEXT MA RI 6X50
433;439;PARAF FRANCES 5/16X9 ZB.;Cento;True;PARAF FRANCES 5/16X9 ZB.
434;440;PARAF SEXT MA RI 7X12;Cento;True;PARAF SEXT MA RI 7X12
435;441;PARAF FRANCES 5/16X9.1/2 ZB.;Cento;True;PARAF FRANCES 5/16X9.1/2 ZB.
436;442;PARAF SEXT MA RI 7X16;Cento;True;PARAF SEXT MA RI 7X16
437;443;PARAF SEXT UNC RI 3/8X5/8 ZB;Cento;True;PARAF SEXT UNC RI 3/8X5/8 ZB
438;444;PARAF FRANCES 5/16X10 ZB.;Cento;True;PARAF FRANCES 5/16X10 ZB.
439;445;PARAF SEXT MA RI 7X18;Cento;True;PARAF SEXT MA RI 7X18
440;446;PARAF FRANCES 5/16X11 ZB.;Cento;True;PARAF FRANCES 5/16X11 ZB.
441;447;PARAF SEXT UNC RI 3/8X3/4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X3/4 ZB
442;448;PARAF FRANCES 5/16X12 ZB.;Cento;True;PARAF FRANCES 5/16X12 ZB.
443;449;PARAF SEXT MA RI 7X20;Cento;True;PARAF SEXT MA RI 7X20
444;450;PARAF FRANCES 5/16X13 ZB.;Cento;True;PARAF FRANCES 5/16X13 ZB.
445;451;PARAF SEXT MA RI 7X22;Cento;True;PARAF SEXT MA RI 7X22
446;452;PARAF FRANCES 5/16X14 ZB.;Cento;True;PARAF FRANCES 5/16X14 ZB.
447;453;PARAF SEXT UNC RI 3/8X7/8 ZB;Cento;True;PARAF SEXT UNC RI 3/8X7/8 ZB
448;454;PARAF SEXT MA RI 7X25;Cento;True;PARAF SEXT MA RI 7X25
449;455;PARAF SEXT MA RI 7X30;Cento;True;PARAF SEXT MA RI 7X30
450;456;PARAF SEXT MA RI 7X35;Cento;True;PARAF SEXT MA RI 7X35
451;457;PARAF FRANCES 3/8X3/4 ZB.;Cento;True;PARAF FRANCES 3/8X3/4 ZB.
452;458;PARAF SEXT UNC RI 3/8X1 ZB;Cento;True;PARAF SEXT UNC RI 3/8X1 ZB
453;459;PARAF SEXT MA RI 7X40;Cento;True;PARAF SEXT MA RI 7X40
454;460;PARAF FRANCES 3/8X1 ZB.;Cento;True;PARAF FRANCES 3/8X1 ZB.
455;461;PARAF SEXT MA RI 7X45;Cento;True;PARAF SEXT MA RI 7X45
456;462;PARAF SEXT MA RI 7X50;Cento;True;PARAF SEXT MA RI 7X50
457;463;PARAF SEXT UNC RI 3/8X1.1/4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X1.1/4 ZB
458;464;PARAF SEXT MA RI 8X10;Cento;True;PARAF SEXT MA RI 8X10
459;465;PARAF SEXT MA RI 8X12;Cento;True;PARAF SEXT MA RI 8X12
460;466;PARAF SEXT UNC RI 3/8X1.1/2 ZB;Cento;True;PARAF SEXT UNC RI 3/8X1.1/2 ZB
461;467;PARAF SEXT UNC RI 3/8X1.3/4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X1.3/4 ZB
462;468;PARAF SEXT UNC RI 3/8X2 ZB;Cento;True;PARAF SEXT UNC RI 3/8X2 ZB
463;469;PARAF SEXT UNC RI 3/8X2.1/4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X2.1/4 ZB
464;470;PARAF SEXT UNC RI 3/8X2.1/2 ZB;Cento;True;PARAF SEXT UNC RI 3/8X2.1/2 ZB
466;472;PARAF SEXT MA RI 8X16;Cento;True;PARAF SEXT MA RI 8X16
467;473;PARAF SEXT UNC RI 3/8X2.3/4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X2.3/4 ZB
468;474;PARAF FRANCES 3/8X1.1/4 ZB.;Cento;True;PARAF FRANCES 3/8X1.1/4 ZB.
469;475;PARAF SEXT UNC RI 3/8X3 ZB;Cento;True;PARAF SEXT UNC RI 3/8X3 ZB
470;476;PARAF FRANCES 3/8X1.1/2 ZB.;Cento;True;PARAF FRANCES 3/8X1.1/2 ZB.
471;477;PARAF SEXT UNC RI 3/8X3.1/2 ZB;Cento;True;PARAF SEXT UNC RI 3/8X3.1/2 ZB
472;478;PARAF SEXT UNC RI 3/8X4 ZB;Cento;True;PARAF SEXT UNC RI 3/8X4 ZB
473;479;PARAF SEXT MA RP 5.8 6X40;Cento;True;PARAF SEXT MA RP 5.8 6X40
474;480;PARAF SEXT MA RP 5.8 6X45;Cento;True;PARAF SEXT MA RP 5.8 6X45
475;481;PARAF SEXT MA RP 5.8 6X50;Cento;True;PARAF SEXT MA RP 5.8 6X50
476;482;PARAF SEXT MA RP 5.8 6X55;Cento;True;PARAF SEXT MA RP 5.8 6X55
477;483;PARAF SEXT MA RP 5.8 6X60;Cento;True;PARAF SEXT MA RP 5.8 6X60
478;484;PARAF SEXT MA RP 5.8 6X65;Cento;True;PARAF SEXT MA RP 5.8 6X65
479;485;PARAF SEXT MA RP 5.8 6X70;Cento;True;PARAF SEXT MA RP 5.8 6X70
480;486;PARAF SEXT MA RP 5.8 6X80;Cento;True;PARAF SEXT MA RP 5.8 6X80
481;487;PARAF SEXT MA RP 5.8 8X40;Cento;True;PARAF SEXT MA RP 5.8 8X40
483;489;PARAF SEXT MA RP 5.8 8X45;Cento;True;PARAF SEXT MA RP 5.8 8X45
484;490;PARAF SEXT MA RP 5.8 8X50;Cento;True;PARAF SEXT MA RP 5.8 8X50
485;491;PARAF SEXT MA RP 5.8 8X55;Cento;True;PARAF SEXT MA RP 5.8 8X55
486;492;PARAF SEXT UNC RI 7/16X3/4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X3/4 ZB
487;493;PARAF SEXT UNC RI 7/16X7/8 ZB;Cento;True;PARAF SEXT UNC RI 7/16X7/8 ZB
488;494;PARAF SEXT UNC RI 7/16X1 ZB;Cento;True;PARAF SEXT UNC RI 7/16X1 ZB
489;495;PARAF SEXT UNC RI 7/16X1.1/4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X1.1/4 ZB
490;496;PARAF SEXT UNC RI 7/16X1.1/2 ZB;Cento;True;PARAF SEXT UNC RI 7/16X1.1/2 ZB
491;497;PARAF SEXT UNC RI 7/16X1.3/4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X1.3/4 ZB
492;498;PARAF SEXT UNC RI 7/16X2 ZB;Cento;True;PARAF SEXT UNC RI 7/16X2 ZB
493;499;PARAF SEXT UNC RI 7/16X2.1/4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X2.1/4 ZB
494;500;PARAF SEXT UNC RI 7/16X2.1/2 ZB;Cento;True;PARAF SEXT UNC RI 7/16X2.1/2 ZB
495;501;PARAF SEXT UNC RI 7/16X2.3/4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X2.3/4 ZB
496;502;PARAF SEXT UNC RI 7/16X3 ZB;Cento;True;PARAF SEXT UNC RI 7/16X3 ZB
497;503;PARAF SEXT UNC RI 7/16X3.1/2 ZB;Cento;True;PARAF SEXT UNC RI 7/16X3.1/2 ZB
498;504;PARAF SEXT UNC RI 7/16X4 ZB;Cento;True;PARAF SEXT UNC RI 7/16X4 ZB
499;505;PARAF SEXT UNC RI 1/2X3/4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X3/4 ZB
500;506;PARAF SEXT UNC RI 1/2X7/8 ZB;Cento;True;PARAF SEXT UNC RI 1/2X7/8 ZB
501;507;PARAF SEXT UNC RI 1/2X1 ZB;Cento;True;PARAF SEXT UNC RI 1/2X1 ZB
502;508;PARAF SEXT UNC RI 1/2X1.1/4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X1.1/4 ZB
503;509;PARAF SEXT UNC RI 1/2X1.1/2 ZB;Cento;True;PARAF SEXT UNC RI 1/2X1.1/2 ZB
504;510;PARAF FRANCES 3/8X1.3/4 ZB.;Cento;True;PARAF FRANCES 3/8X1.3/4 ZB.
505;511;PARAF SEXT UNC RI 1/2X1.3/4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X1.3/4 ZB
506;512;PARAF SEXT UNC RI 1/2X2 ZB;Cento;True;PARAF SEXT UNC RI 1/2X2 ZB
507;514;PARAF FRANCES 3/8X2 ZB.;Cento;True;PARAF FRANCES 3/8X2 ZB.
508;515;PARAF SEXT MA RI 8X20;Cento;True;PARAF SEXT MA RI 8X20
509;516;PARAF SEXT UNC RI 1/2X2.1/4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X2.1/4 ZB
510;517;PARAF FRANCES 3/8X2.1/4 ZB.;Cento;True;PARAF FRANCES 3/8X2.1/4 ZB.
511;519;PARAF SEXT UNC RI 1/2X2.1/2 ZB;Cento;True;PARAF SEXT UNC RI 1/2X2.1/2 ZB
512;520;PARAF SEXT MA RI 8X25;Cento;True;PARAF SEXT MA RI 8X25
513;521;PARAF FRANCES 3/8X2.1/2 ZB.;Cento;True;PARAF FRANCES 3/8X2.1/2 ZB.
514;522;PARAF SEXT MA RI 8X30;Cento;True;PARAF SEXT MA RI 8X30
515;523;PARAF SEXT UNC RI 1/2X2.3/4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X2.3/4 ZB
516;524;PARAF SEXT MA RI 8X35;Cento;True;PARAF SEXT MA RI 8X35
517;525;PARAF FRANCES 3/8X2.3/4 ZB.;Cento;True;PARAF FRANCES 3/8X2.3/4 ZB.
518;526;PARAF SEXT UNC RI 1/2X3 ZB;Cento;True;PARAF SEXT UNC RI 1/2X3 ZB
519;527;PARAF SEXT MA RI 8X40;Cento;True;PARAF SEXT MA RI 8X40
520;528;PARAF SEXT UNC RI 1/2X3.1/2 ZB;Cento;True;PARAF SEXT UNC RI 1/2X3.1/2 ZB
522;530;PARAF SEXT UNC RI 1/2X4 ZB;Cento;True;PARAF SEXT UNC RI 1/2X4 ZB
523;531;PARAF SEXT MA RI 8X45;Cento;True;PARAF SEXT MA RI 8X45
524;532;PARAF SEXT MA RI 8X50;Cento;True;PARAF SEXT MA RI 8X50
525;533;PARAF SEXT MA RI 8X60;Cento;True;PARAF SEXT MA RI 8X60
526;534;PARAF FRANCES 3/8X3 ZB.;Cento;True;PARAF FRANCES 3/8X3 ZB.
527;535;PARAF SEXT MA RP 5.8 8X60;Cento;True;PARAF SEXT MA RP 5.8 8X60
528;536;PARAF SEXT MA RP 5.8 8X65;Cento;True;PARAF SEXT MA RP 5.8 8X65
529;537;PARAF SEXT MA RP 5.8 8X70;Cento;True;PARAF SEXT MA RP 5.8 8X70
530;538;PARAF SEXT MA RP 5.8 8X80;Cento;True;PARAF SEXT MA RP 5.8 8X80
531;539;PARAF SEXT MA RI 8X70;Cento;True;PARAF SEXT MA RI 8X70
532;540;PARAF SEXT MA RP 5.8 8X90;Cento;True;PARAF SEXT MA RP 5.8 8X90
533;541;PARAF SEXT MA RI 8X80;Cento;True;PARAF SEXT MA RI 8X80
534;542;PARAF SEXT MA RI 8X90;Cento;True;PARAF SEXT MA RI 8X90
535;543;PARAF SEXT MA RI 8X100;Cento;True;PARAF SEXT MA RI 8X100
536;544;PARAF SEXT MA RP 5.8 8X100;Cento;True;PARAF SEXT MA RP 5.8 8X100
537;545;PARAF SEXT MA RI 10X16;Cento;True;PARAF SEXT MA RI 10X16
539;547;PARAF SEXT MA RI 10X20;Cento;True;PARAF SEXT MA RI 10X20
540;549;PARAF SEXT MA RI 10X25;Cento;True;PARAF SEXT MA RI 10X25
541;550;PARAF SEXT MA RI 10X30;Cento;True;PARAF SEXT MA RI 10X30
